,제공기관명,관리번호,공원명,공원구분,소재지지번주소,위도,경도,공원면적,지정고시일,데이터기준일자,시도,자치구
193,서울특별시 강남구,11680-00043,세곡동 근린공원1,근린공원,서울특별시 강남구 세곡동 525-1,37.474676,,10310.4,,2020-08-27,서울특별시,강남구
194,서울특별시 강남구,11680-00044,세곡공원,근린공원,서울특별시 강남구 세곡동 산50 외 65필지,37.469014,127.104715,101513.0,,2020-08-27,서울특별시,강남구
195,서울특별시 강남구,11680-00045,돌산공원,근린공원,서울특별시 강남구 세곡동 산1 외 32필지,,127.107458,98417.0,,2020-08-27,서울특별시,강남구
196,서울특별시 강남구,11680-00046,광평공원,근린공원,서울특별시 강남구 수서동 산10-1 외 59필지,37.485867,127.083389,519782.0,,2020-08-27,서울특별시,강남구
197,서울특별시 강남구,11680-00047,압구정 428,근린공원,서울특별시 강남구 압구정 428,37.527425,127.021936,13968.3,,2020-08-27,서울특별시,강남구
198,서울특별시 강남구,11680-00048,봉은역사공원,역사공원,서울특별시 강남구 삼성동 75 외 4필지,37.513888,127.046723,75635.7,,2020-08-27,서울특별시,강남구
199,서울특별시 강남구,11680-00049,역삼문화공원,문화공원,서울특별시 강남구 역삼동 635 외 1필지,37.502655,127.025932,33974.9,,2020-08-27,서울특별시,강남구
200,서울특별시 강남구,11680-00050,다솜소공원,소공원,서울특별시 강남구 역삼동 763-18,37.496998,127.039348,604.1,,2020-08-27,서울특별시,강남구
201,서울특별시 강남구,11680-00051,도곡단비소공원,소공원,서울특별시 강남구 도곡동 539-6,37.493903,127.046942,896.5,,2020-08-27,서울특별시,강남구
202,서울특별시 강남구,11680-00052,도곡동 426-9(로덴하우스)소공원,소공원,서울특별시 강남구 도곡동 462-9,37.485319,127.046753,80.0,,2020-08-27,서울특별시,강남구
203,서울특별시 강남구,11680-00053,역삼나들이소공원,소공원,서울특별시 강남구 역삼동 716-5,37.500748,127.050364,650.0,,2020-08-27,서울특별시,강남구
204,서울특별시 강남구,11680-00054,아크로힐스소공원,소공원,서울특별시 강남구 논현동 276-2,,127.039492,800.0,,2020-08-27,서울특별시,강남구
205,서울특별시 강남구,11680-00055,논현까치공원,어린이공원,서울특별시 강남구 논현동 162-11,37.509026,127.020792,956.7,,2020-08-27,서울특별시,강남구
206,서울특별시 강남구,11680-00056,논현목련공원,어린이공원,서울특별시 강남구 논현동 137-18,37.510851,127.017942,986.0,,2020-08-27,서울특별시,강남구
207,서울특별시 강남구,11680-00057,논현은행나무공원,어린이공원,서울특별시 강남구 논현동 47-13,37.512617,127.013669,1014.5,,2020-08-27,서울특별시,강남구
208,서울특별시 강남구,11680-00058,논현개나리공원,어린이공원,서울특별시 강남구 논현동 150-5,37.51122564,127.0300758,1652.9,,2020-08-27,서울특별시,강남구
209,서울특별시 강남구,11680-00059,논현무궁화공원,어린이공원,서울특별시 강남구 논현동 205-7,37.506648,127.021935,1879.7,,2020-08-27,서울특별시,강남구
210,서울특별시 강남구,11680-00060,논현소나무공원,어린이공원,서울특별시 강남구 논현동 239,37.515685,127.035281,1819.9,,2020-08-27,서울특별시,강남구
212,서울특별시 강남구,11680-00003,대청근린공원,근린공원,서울특별시 강남구 일원동 621,37.49319912,127.0830019,14089.1,,2020-08-27,서울특별시,강남구
213,서울특별시 강남구,11680-00004,늘푸른근린공원,근린공원,서울특별시 강남구 일원동 690,37.489885,127.077436,11410.3,,2020-08-27,서울특별시,강남구
214,서울특별시 강남구,11680-00005,개포서근린공원,근린공원,서울특별시 강남구 개포동 180 외 2필지,37.488628,127.064142,11219.2,,2020-08-27,서울특별시,강남구
215,서울특별시 강남구,11680-00006,개포동근린공원,근린공원,서울특별시 강남구 개포동 182-1 외 2필지,37.489686,127.059526,9705.6,,2020-08-27,서울특별시,강남구
216,서울특별시 강남구,11680-00007,대치근린공원,근린공원,서울특별시 강남구 대치동 512,37.495123,127.061109,10408.9,,2020-08-27,서울특별시,강남구
217,서울특별시 강남구,11680-00008,늘벗근린공원,근린공원,서울특별시 강남구 대치동 501,37.489623,127.048394,19812.3,,2020-08-27,서울특별시,강남구
218,서울특별시 강남구,11680-00009,독골근린공원,근린공원,서울특별시 강남구 도곡동 461,37.484552,127.0468249,10022.9,,2020-08-27,서울특별시,강남구
219,서울특별시 강남구,11680-00010,포이근린공원,근린공원,서울특별시 강남구 개포동 1239-21 외 5필지,37.479681,127.036037,16811.4,,2020-08-27,서울특별시,강남구
220,서울특별시 강남구,11680-00011,청룡근린공원,근린공원,서울특별시 강남구 개포동 649-1,37.485594,127.045605,9367.0,,2020-08-27,서울특별시,강남구
221,서울특별시 강남구,11680-00012,배밭근린공원,근린공원,서울특별시 강남구 개포동 181 외 1필지,37.488738,127.053642,11627.2,,2020-08-27,서울특별시,강남구
222,서울특별시 강남구,11680-00013,학여울근린공원,근린공원,서울특별시 강남구 개포동 183-1 외 1필지,37.491018,127.059561,12505.6,,2020-08-27,서울특별시,강남구
223,서울특별시 강남구,11680-00014,청수근린공원,근린공원,서울특별시 강남구 청담동 134-13 외 12필지,37.523249,127.049676,17402.0,,2020-08-27,서울특별시,강남구
224,서울특별시 강남구,11680-00015,청담근린공원,근린공원,서울특별시 강남구 청담동 66 외 4필지,37.520727,127.035334,59347.0,,2020-08-27,서울특별시,강남구
225,서울특별시 강남구,11680-00016,한티근린공원,근린공원,서울특별시 강남구 대치동 212-1 외 13필지,37.494917,127.053606,19200.0,,2020-08-27,서울특별시,강남구
226,서울특별시 강남구,11680-00017,개포근린공원,근린공원,서울특별시 강남구 개포동 139,37.4830336,127.063861,90063.9,,2020-08-27,서울특별시,강남구
227,서울특별시 강남구,11680-00018,달터근린공원,근린공원,서울특별시 강남구 개포동 156 외 23필지,37.485434,127.052354,232078.2,,2020-08-27,서울특별시,강남구
228,서울특별시 강남구,11680-00019,대진근린공원,근린공원,서울특별시 강남구 개포동 13-1,37.496049,127.0788531,13568.4,,2020-08-27,서울특별시,강남구
229,서울특별시 강남구,11680-00020,탄천근린공원,근린공원,서울특별시 강남구 수서동 722,37.487436,,10011.0,,2020-08-27,서울특별시,강남구
230,서울특별시 강남구,11680-00021,한솔근린공원,근린공원,서울특별시 강남구 일원동 732,37.480936,127.069411,12878.4,,2020-08-27,서울특별시,강남구
231,서울특별시 강남구,11680-00022,학동근린공원,근린공원,서울특별시 강남구 논현동 26,37.515548,127.0251861,29947.0,,2020-08-27,서울특별시,강남구
232,서울특별시 강남구,11680-00023,삼성은행나무근린공원,근린공원,서울특별시 강남구 삼성동 14 외 1필지,37.516489,127.036994,1500.0,,2020-08-27,서울특별시,강남구
233,서울특별시 강남구,11680-00024,도곡근린공원,근린공원,서울특별시 강남구 도곡동 산31-1 외 193필지,,127.041861,254648.0,,2020-08-27,서울특별시,강남구
234,서울특별시 강남구,11680-00025,싸리고개근린공원,근린공원,서울특별시 강남구 도곡동 550 외 5필지,37.489953,,15072.5,,2020-08-27,서울특별시,강남구
235,서울특별시 강남구,11680-00026,갈매기근린공원,근린공원,서울특별시 강남구 압구정동 480,37.531496,127.030123,7732.0,,2020-08-27,서울특별시,강남구
236,서울특별시 강남구,11680-00027,도성근린공원,근린공원,서울특별시 강남구 역삼동 713-15 외 1필지,37.500748,127.044485,1988.8,,2020-08-27,서울특별시,강남구
237,서울특별시 강남구,11680-00028,송운근린공원,근린공원,서울특별시 강남구 역삼동 755-9,37.499848,127.044636,1175.0,,2020-08-27,서울특별시,강남구
238,서울특별시 강남구,11680-00029,언주근린공원,근린공원,서울특별시 강남구 역삼동 754-7 외 1필지,37.499059,127.043268,1110.8,,2020-08-27,서울특별시,강남구
239,서울특별시 강남구,11680-00030,영동근린공원,근린공원,서울특별시 강남구 역삼동 755-7,,127.046352,1293.6,,2020-08-27,서울특별시,강남구
240,서울특별시 강남구,11680-00001,도산근린공원,근린공원,서울특별시 강남구 신사동 649-9,37.523911,127.0356032,29816.5,,2020-08-27,서울특별시,강남구
242,서울특별시 강남구,11680-00096,일원개나리공원,어린이공원,서울특별시 강남구 일원동 730-3,37.482993,127.067728,4453.6,,2020-08-27,서울특별시,강남구
243,서울특별시 강남구,11680-00097,일원느티나무공원,어린이공원,서울특별시 강남구 일원동 730-2,37.483047,127.068692,1825.7,,2020-08-27,서울특별시,강남구
244,서울특별시 강남구,11680-00098,일원소나무공원,어린이공원,서울특별시 강남구 일원동 718-1,37.484061,127.073013,1500.6,,2020-08-27,서울특별시,강남구
245,서울특별시 강남구,11680-00099,일원상록수공원,어린이공원,서울특별시 강남구 일원동 734-1,37.482102,,1500.4,,2020-08-27,서울특별시,강남구
246,서울특별시 강남구,11680-00100,일원비둘기공원,어린이공원,서울특별시 강남구 일원동 735-1,,,1501.0,,2020-08-27,서울특별시,강남구
247,서울특별시 강남구,11680-00101,일원진달래공원,어린이공원,서울특별시 강남구 일원동 716-1,37.484753,127.075966,1500.1,,2020-08-27,서울특별시,강남구
248,서울특별시 강남구,11680-00102,일원새싹공원,어린이공원,서울특별시 강남구 수서동 746-1,37.484772,,1500.2,,2020-08-27,서울특별시,강남구
249,서울특별시 강남구,11680-00103,수서까치공원,어린이공원,서울특별시 강남구 수서동 736-1,,127.089183,1500.2,,2020-08-27,서울특별시,강남구
250,서울특별시 강남구,11680-00104,수서은행나무공원,어린이공원,서울특별시 강남구 수서동 707-1,37.49213676,127.0997523,1500.4,,2020-08-27,서울특별시,강남구
251,서울특별시 강남구,11680-00105,수서목련공원,어린이공원,서울특별시 강남구 수서동 712-1,37.491169,127.099314,1418.8,,2020-08-27,서울특별시,강남구
252,서울특별시 강남구,11680-00106,수서개나리공원,어린이공원,서울특별시 강남구 수서동 723-1,37.487518,127.096653,1500.1,,2020-08-27,서울특별시,강남구
253,서울특별시 강남구,11680-00107,아래반고개공원,어린이공원,서울특별시 강남구 세곡동 129-13 외 필지,37.463874,127.098339,863.0,,2020-08-27,서울특별시,강남구
254,서울특별시 강남구,11680-00108,윗반고개공원,어린이공원,서울특별시 강남구 세곡동 99-6 외 11필지,37.466333,127.104617,1250.0,,2020-08-27,서울특별시,강남구
255,서울특별시 강남구,11680-00109,은곡마을공원,어린이공원,서울특별시 강남구 세곡동 369-3,,127.096174,2686.0,,2020-08-27,서울특별시,강남구
256,서울특별시 강남구,11680-00110,쟁골공원,어린이공원,서울특별시 강남구 자곡동 233-2,,127.093319,468.0,,2020-08-27,서울특별시,강남구
257,서울특별시 강남구,11680-00111,못골공원,어린이공원,서울특별시 강남구 자곡동 447-23 외 1필지,37.473573,127.091406,749.0,,2020-08-27,서울특별시,강남구
258,서울특별시 강남구,11680-00112,윗방죽마을공원,어린이공원,서울특별시 강남구 율현동 308-29,37.470276,127.100111,935.0,,2020-08-27,서울특별시,강남구
259,서울특별시 강남구,11680-00113,아래방죽마을공원,어린이공원,서울특별시 강남구 율현동 194-1,37.473276,,386.0,,2020-08-27,서울특별시,강남구
260,서울특별시 강남구,11680-00114,충현공원,어린이공원,서울특별시 강남구 역삼동 666-2 외2필지,,127.027767,2721.8,,2020-08-27,서울특별시,강남구
261,서울특별시 강남구,11680-00115,세곡천공원,어린이공원,서울특별시 강남구 세곡동 522-1,37.462426,127.097552,2645.1,,2020-08-27,서울특별시,강남구
262,서울특별시 강남구,11680-00116,대왕공원,어린이공원,서울특별시 강남구 세곡동 526-2,37.474486,127.091064,2633.1,,2020-08-27,서울특별시,강남구
263,서울특별시 강남구,11680-00117,근린공원1호,근린공원,서울특별시 강남구 세곡동 603,37.466445,127.095331,18856.7,,2020-08-27,서울특별시,강남구
264,서울특별시 강남구,11680-00118,근린공원2호,근린공원,서울특별시 강남구 자곡동 625,37.469317,,5236.8,,2020-08-27,서울특별시,강남구
265,서울특별시 강남구,11680-00119,근린공원3호,근린공원,서울특별시 강남구 자곡동 615,37.472608,127.093071,38003.6,,2020-08-27,서울특별시,강남구
266,서울특별시 강남구,11680-00120,근린공원4호,근린공원,서울특별시 강남구 자곡동 608번지 외 1,37.474515,127.096381,24247.1,,2020-08-27,서울특별시,강남구
267,서울특별시 강남구,11680-00121,근린공원5호,근린공원,서울특별시 강남구 자곡동 607,37.47330498,127.0997276,21560.9,,2020-08-27,서울특별시,강남구
268,서울특별시 강남구,11680-00122,근린공원6호,근린공원,서울특별시 강남구 자곡동 647,37.472267,127.101805,19739.5,,2020-08-27,서울특별시,강남구
269,서울특별시 강남구,11680-00123,근린공원7호,근린공원,서울특별시 강남구 자곡동 627번지 외 1,37.471058,127.092804,12093.0,,2020-08-27,서울특별시,강남구
270,서울특별시 강남구,11680-00124,수변공원1호,수변공원,서울특별시 강남구 세곡동604-1 외,37.465664,127.097181,10399.2,,2020-08-27,서울특별시,강남구
271,서울특별시 강남구,11680-00125,수변공원2호,수변공원,서울특별시 강남구 세곡동 537,37.465072,127.093755,3713.3,,2020-08-27,서울특별시,강남구
272,서울특별시 강남구,11680-00126,쉼표소공원,소공원,서울특별시 강남구 세곡동 549,37.467518,127.099851,1199.2,,2020-08-27,서울특별시,강남구
372,서울특별시 강남구,11680-00090,일원목련공원,어린이공원,서울특별시 강남구 일원동 658,37.491431,127.076807,1613.8,,2020-08-27,서울특별시,강남구
373,서울특별시 강남구,11680-00091,일원까치공원,어린이공원,서울특별시 강남구 일원동 712-4,,127.079419,1476.3,,2020-08-27,서울특별시,강남구
374,서울특별시 강남구,11680-00092,궁마을공원,어린이공원,서울특별시 강남구 수서동 465-15,37.484831,127.090647,306.0,,2020-08-27,서울특별시,강남구
375,서울특별시 강남구,11680-00093,예지공원,어린이공원,서울특별시 강남구 개포동 12-7,37.491953,127.064406,1535.9,,2020-08-27,서울특별시,강남구
